Date,Open,High,Low,Close,Adj Close,Volume,SMA(Open) 10D ,SMA(High) 10D ,SMA(Low) 10D ,SMA(Close) 10D ,SMA(Adj Close) 10D ,SMA(Volume) ,
20-08-2020,2120,2123.899902,2088,2097.050049,2090.325684,10401212,2124.625,2144.090,2099.650,2120.205,2113.406,14456179
21-08-2020,2118,2122,2077,2081.850098,2075.174316,11667129,2123.445,2140.510,2095.330,2113.745,2106.967,14100662
24-08-2020,2091.399902,2104.5,2070.5,2095.75,2089.029785,15098991,2116.675,2134.460,2091.570,2111.335,2104.565,14366403
25-08-2020,2106,2111.300049,2078,2082.100098,2075.423584,8947563,2113.795,2129.590,2089.335,2106.165,2099.411,13100034
26-08-2020,2085,2147.949951,2047,2137.300049,2130.446533,27630190,2110.195,2129.885,2083.355,2107.135,2100.378,14466342
27-08-2020,2148,2150,2103.25,2110.600098,2103.832275,12961252,2112.195,2130.995,2082.680,2105.990,2099.237,14616548
28-08-2020,2120,2132.899902,2106.25,2116.149902,2109.364258,12537520,2111.940,2128.585,2084.380,2106.225,2099.471,14336983
31-08-2020,2174,2174,2060.350098,2080.699951,2074.028076,28648125,2118.840,2135.485,2083.405,2105.160,2098.410,15772112
01-09-2020,2100,2122.399902,2062.399902,2087.25,2080.556885,17821397,2120.340,2134.295,2081.410,2102.030,2095.290,16144478
02-09-2020,2092,2138,2085,2128.199951,2121.375732,12437162,2115.440,2132.695,2077.775,2101.695,2094.956,15815054
03-09-2020,2128,2138.75,2103,2112.100098,2105.327393,8577634,2116.240,2134.180,2079.275,2103.200,2096.456,15632696
04-09-2020,2083.550049,2096.949951,2072.199951,2077.25,2070.589111,13141644,2112.795,2131.675,2078.795,2102.740,2095.997,15780148
07-09-2020,2084,2105.75,2044.25,2082.649902,2075.97168,10119064,2112.055,2131.800,2076.170,2101.430,2094.692,15282155
08-09-2020,2092,2121,2080.5,2107.100098,2100.343506,12643749,2110.655,2132.770,2076.420,2103.930,2097.184,15651774
09-09-2020,2085,2167.800049,2081.449951,2161.350098,2154.419434,25525961,2110.655,2134.755,2079.865,2106.335,2099.581,15441351
10-09-2020,2183.100098,2344.949951,2175.350098,2314,2306.579834,64750460,2114.165,2154.250,2087.075,2126.675,2119.856,20620272
11-09-2020,2312,2337.850098,2287.100098,2319.75,2312.311523,27445768,2133.365,2174.745,2105.160,2147.035,2140.150,22111096
14-09-2020,2325,2360,2282,2302.550049,2295.166748,20335273,2148.465,2193.345,2127.325,2169.220,2162.264,21279811
15-09-2020,2311.949951,2325.75,2288.149902,2318.850098,2311.414551,12542824,2169.660,2213.680,2149.900,2192.380,2185.350,20751954
16-09-2020,2320,2369.350098,2310.550049,2324.550049,2317.096191,15668979,2192.460,2236.815,2172.455,2212.015,2204.922,21075136
17-09-2020,2320,2333.699951,2291.850098,2298.75,2291.378906,11919927,2211.660,2256.310,2191.340,2230.680,2223.527,21409365
18-09-2020,2314.25,2319.449951,2276.550049,2305.699951,2298.306396,15264068,2234.730,2278.560,2211.775,2253.525,2246.299,21621607
21-09-2020,2300,2336,2247.350098,2255.850098,2248.616455,15519031,2256.330,2301.585,2232.085,2270.845,2263.563,22161604
22-09-2020,2277,2277,2201.550049,2211.149902,2204.05957,16056620,2274.830,2317.185,2244.190,2281.250,2273.935,22502891
23-09-2020,2260,2276.75,2205.300049,2230.800049,2223.646729,19839282,2292.330,2328.080,2256.575,2288.195,2280.858,21934223
24-09-2020,2207.899902,2226,2176.050049,2181.199951,2174.205811,13764841,2294.810,2316.185,2256.645,2274.915,2267.620,16835661
25-09-2020,2189,2212.800049,2167.300049,2201.699951,2194.639893,13095028,2282.510,2303.680,2244.665,2263.110,2255.853,15400587
28-09-2020,2227,2238,2207.050049,2216.25,2209.143311,9076248,2272.710,2291.480,2237.170,2254.480,2247.251,14274685
29-09-2020,2225,2264,2216.25,2245.050049,2237.851074,11926328,2264.015,2285.305,2229.980,2247.100,2239.894,14213035
30-09-2020,2260,2267,2225,2234.350098,2227.185303,11290667,2258.015,2275.070,2221.425,2238.080,2230.903,13775204
01-10-2020,2263.800049,2263.800049,2214,2225.25,2218.114502,9591456,2252.395,2268.080,2213.640,2230.730,2223.577,13542357
05-10-2020,2244,2249.149902,2206,2212.199951,2205.106201,8732869,2245.370,2261.050,2206.585,2221.380,2214.257,12889237
06-10-2020,2225.25,2233.899902,2201.649902,2210.350098,2203.262451,8497216,2237.895,2250.840,2202.015,2216.830,2209.721,12187056
07-10-2020,2235,2309,2220,2257.5,2250.260986,24538346,2233.695,2254.040,2203.860,2221.465,2214.342,13035228
08-10-2020,2259,2268,2222.100098,2239.25,2232.06958,9727405,2233.595,2253.165,2205.540,2222.310,2215.184,12024040
09-10-2020,2235,2253,2217.100098,2233.449951,2226.288086,8558745,2236.305,2255.865,2209.645,2227.535,2220.392,11503431
12-10-2020,2235,2255.75,2226.25,2237.050049,2229.876709,6565515,2240.905,2260.160,2215.540,2231.070,2223.916,10850480
13-10-2020,2230.600098,2285.75,2225.850098,2280.699951,2273.386719,10666190,2241.265,2264.935,2217.420,2237.515,2230.340,11009474
14-10-2020,2278.899902,2304,2268.5,2287.5,2280.164795,12341434,2246.655,2268.935,2222.645,2241.760,2234.572,11050984
15-10-2020,2290,2290,2195,2206.5,2199.424561,9246702,2249.655,2271.235,2219.645,2238.975,2231.795,10846588
16-10-2020,2215,2232.5,2172.649902,2175.800049,2168.822998,9960828,2244.775,2268.105,2215.510,2234.030,2226.866,10883525
19-10-2020,2190.050049,2228.699951,2155.149902,2176.199951,2169.22168,14398973,2239.380,2266.060,2210.425,2230.430,2223.278,11450135
20-10-2020,2179,2193,2152.25,2155.899902,2148.986816,8529573,2234.755,2261.970,2205.485,2224.985,2217.850,11453371
21-10-2020,2168,2192,2097.75,2124.600098,2117.787354,15728986,2228.055,2250.270,2193.260,2211.695,2204.603,10572435
22-10-2020,2127.399902,2132.5,2091,2106.949951,2100.193848,14215215,2214.895,2236.720,2180.150,2198.465,2191.415,11021216
23-10-2020,2106,2135,2096.399902,2113.050049,2106.274414,10809307,2201.995,2224.920,2168.080,2186.425,2179.414,11246272
26-10-2020,2101.949951,2101.949951,2018.5,2029.099976,2022.593384,17225212,2188.690,2209.540,2147.305,2165.630,2158.686,12312242
27-10-2020,2034.900024,2059.850098,2005,2034.5,2027.976196,16835005,2169.120,2186.950,2125.220,2141.010,2134.145,12929124
28-10-2020,2041.800049,2057.699951,2007.400024,2011.449951,2005,13809929,2145.410,2162.320,2099.110,2113.405,2106.628,13075973
29-10-2020,1997,2042,1991,2026.900024,2020.400513,14147418,2116.110,2137.520,2078.710,2095.445,2088.726,13566045
30-10-2020,2033.5,2065.100098,2021.800049,2054.5,2047.911987,15700946,2097.960,2120.780,2063.625,2083.315,2076.635,14140056
02-11-2020,2027,2027,1859.150024,1877.449951,1871.429688,45857806,2081.655,2100.610,2034.025,2053.440,2046.855,17285940
03-11-2020,1890,1909,1835.099976,1850.400024,1844.466553,40931170,2052.755,2072.210,2002.310,2022.890,2016.403,20526099
04-11-2020,1837,1929,1837,1913.199951,1907.065063,37003111,2019.655,2045.910,1976.235,2001.750,1995.331,22653512
05-11-2020,1954.949951,1960.949951,1932,1955,1948.731079,17170274,2002.410,2028.755,1960.335,1986.555,1980.185,22949018
06-11-2020,1990,2040,1978.150024,2029.150024,2022.643311,30770080,1990.810,2019.255,1948.510,1978.165,1971.822,24945095
09-11-2020,2062.100098,2069,2036,2050.699951,2044.124146,16539467,1986.825,2015.960,1950.260,1980.325,1973.975,24876521
10-11-2020,2077,2090,2041.199951,2084.550049,2077.865723,17045147,1991.035,2018.975,1953.880,1985.330,1978.964,24897535
11-11-2020,2089,2095,1978.099976,1997.199951,1990.795654,26178477,1995.755,2022.705,1950.950,1983.905,1977.543,26134390
12-11-2020,1981,2008.449951,1965,1980,1973.650879,18481466,1994.155,2019.350,1948.350,1979.215,1972.868,26567794
13-11-2020,1982,2036.650024,1981.75,1996.400024,1989.998291,20946864,1989.005,2016.505,1944.345,1973.405,1967.077,27092386
17-11-2020,2085,2085,1985,1993.25,1986.858398,21479385,1994.805,2022.305,1956.930,1984.985,1978.620,24654544
18-11-2020,1993.25,2006.5,1960.099976,1987.199951,1980.827759,14030652,2005.130,2032.055,1969.430,1998.665,1992.256,21964492
19-11-2020,1987.199951,2010.449951,1968.199951,1973.150024,1966.822876,12828008,2020.150,2040.200,1982.550,2004.660,1998.232,19546982
20-11-2020,1975,1983.800049,1895,1899.5,1893.409058,26522972,2022.155,2042.485,1978.850,1999.110,1992.700,20482252
23-11-2020,1951,1970,1926.25,1950.699951,1944.444824,20918665,2018.255,2035.485,1973.660,1991.265,1984.880,19497110
24-11-2020,1964,1974,1932,1964.050049,1957.752075,14277083,2008.445,2025.985,1963.260,1982.600,1976.243,19270872
25-11-2020,1980,1992.949951,1942.199951,1947.800049,1941.554199,15062376,1998.745,2016.280,1953.360,1968.925,1962.611,19072595
26-11-2020,1953.050049,1965,1930.050049,1952.599976,1946.338745,11924527,1985.150,2003.280,1948.555,1964.465,1958.166,17647200
27-11-2020,1940.5,1956.099976,1921.400024,1929.800049,1923.611938,21845931,1981.100,1998.045,1944.195,1959.445,1953.162,17983646
01-12-2020,1940.349976,1966.25,1930.050049,1954.900024,1948.63147,9114939,1976.935,1991.005,1939.025,1955.295,1949.025,16800454
02-12-2020,1958.5,1962,1935,1958.150024,1951.870972,10240168,1964.285,1978.705,1934.025,1951.785,1945.526,15676532
03-12-2020,1972,1981.099976,1958.650024,1964.050049,1957.752075,12822945,1962.160,1976.165,1933.880,1949.470,1943.219,15555761
04-12-2020,1969,1969,1940,1946.75,1940.507568,8521388,1960.340,1972.020,1931.060,1946.830,1940.587,15125099
07-12-2020,1940.599976,1965,1940.599976,1958.199951,1951.920776,8418767,1956.900,1970.140,1935.620,1952.700,1946.438,13314679
08-12-2020,1961.150024,2014.25,1950,1993.75,1987.356812,20030506,1957.915,1974.565,1937.995,1957.005,1950.730,13225863
09-12-2020,2009.949951,2033.800049,1999.25,2026.949951,2020.450317,13464375,1962.510,1980.545,1944.720,1963.295,1956.999,13144592
10-12-2020,2021.599976,2028.5,2001,2007,2000.564331,7414229,1966.670,1984.100,1950.600,1969.215,1962.901,12379778
11-12-2020,2013,2038,1974.25,2005.800049,1999.368286,12434745,1972.665,1991.400,1955.020,1974.535,1968.203,12430799
14-12-2020,2007.949951,2015,1986.349976,1991.300049,1984.914673,7989830,1979.410,1997.290,1961.515,1980.685,1974.334,11045189
15-12-2020,1989.699951,1989.699951,1961.099976,1974.349976,1968.019043,8561406,1984.345,1999.635,1964.620,1982.630,1976.272,10989836
16-12-2020,1988,1994.949951,1965.699951,1976.550049,1970.212036,8565904,1987.295,2002.930,1967.690,1984.470,1978.107,10822410
17-12-2020,1984.5,2005,1977.150024,1985.599976,1979.23291,9346460,1988.545,2005.320,1969.540,1986.625,1980.255,10474761
18-12-2020,1980.099976,2004.900024,1965,1991.550049,1985.16394,8522215,1989.655,2008.910,1972.040,1991.105,1984.720,10474844
21-12-2020,2010,2022,1855.25,1939.699951,1933.480103,20368545,1996.595,2014.610,1963.505,1989.255,1982.876,11669822
22-12-2020,1949,1958.900024,1888.449951,1936.699951,1930.489746,12986606,1995.380,2009.075,1957.350,1983.550,1977.190,10965432
23-12-2020,1930,1951.449951,1920.650024,1943.849976,1937.616821,8999898,1987.385,2000.840,1949.490,1975.240,1968.906,10518984
24-12-2020,1947,1998.800049,1945.900024,1994.150024,1987.755615,9588577,1979.925,1997.870,1943.980,1973.955,1967.625,10736419
28-12-2020,2006.699951,2018,1995.300049,2003.300049,1996.876221,7947719,1979.295,1995.870,1946.085,1973.705,1967.376,10287716
29-12-2020,2009,2012.300049,1982.550049,1990.050049,1983.668701,8589407,1979.400,1995.600,1945.705,1973.580,1967.252,10347674
30-12-2020,1995.25,2007.199951,1975.550049,1995.5,1989.101196,10173132,1979.955,1997.350,1947.150,1975.695,1969.360,10508846
31-12-2020,1993.5,2011.900024,1978.599976,1985.300049,1978.93396,8667516,1980.505,1999.045,1948.440,1976.570,1970.232,10519008
01-01-2021,1988,1997,1982,1987.5,1981.126831,4622002,1980.855,1998.245,1948.925,1976.760,1970.421,10046562
04-01-2021,1995.099976,1998.900024,1968,1990.849976,1984.466064,11312992,1982.355,1997.645,1949.225,1976.690,1970.352,10325639
05-01-2021,1969,1983.599976,1956,1966.099976,1959.79541,11132803,1978.255,1993.805,1959.300,1979.330,1972.983,9402065
06-01-2021,1965.900024,1966,1905.150024,1914.25,1908.111694,21414270,1979.945,1994.515,1960.970,1977.085,1970.745,10244832
07-01-2021,1920.5,1945,1905.150024,1911.150024,1905.021729,14918406,1978.995,1993.870,1959.420,1973.815,1967.486,10836682
08-01-2021,1918,1938.400024,1912.099976,1933.699951,1927.499268,12709792,1976.095,1987.830,1956.040,1967.770,1961.460,11148804
11-01-2021,1938.800049,1938.800049,1892.5,1897.25,1891.16626,15371556,1969.305,1979.910,1945.760,1957.165,1950.889,11891188
12-01-2021,1903,1960,1899.900024,1957.050049,1950.774536,18996047,1958.705,1974.680,1937.495,1953.865,1947.600,12931852
13-01-2021,1963.550049,1974.949951,1918.449951,1938.800049,1932.58313,12284876,1955.535,1971.455,1931.785,1948.195,1941.948,13143026
14-01-2021,1945,1966.900024,1939.050049,1960.599976,1954.31311,9946818,1950.685,1966.955,1927.830,1945.725,1939.486,13270956
15-01-2021,1960.599976,1973.800049,1920.050049,1937.449951,1931.237305,9503790,1947.945,1964.635,1921.635,1940.720,1934.497,13759135
18-01-2021,1949.099976,1997,1923.349976,1983.949951,1977.588257,16198856,1943.345,1964.445,1917.170,1940.030,1933.809,14247721
19-01-2021,1994.650024,2031,1994.650024,2016.400024,2009.934204,14771048,1945.910,1969.185,1921.035,1945.060,1938.823,14611546
20-01-2021,2021.400024,2058,2001.400024,2054.699951,2048.111328,14271669,1951.460,1978.385,1930.660,1959.105,1952.823,13897286
21-01-2021,2082,2120,2075,2099.399902,2092.667969,18038987,1967.610,1995.885,1947.645,1977.930,1971.588,14209344
22-01-2021,2111,2115.350098,2035.150024,2049.600098,2043.027832,14090818,1986.910,2013.580,1959.950,1989.520,1983.140,14347447
25-01-2021,2034.949951,2034.949951,1932,1941,1934.776001,25016570,1996.525,2023.195,1963.900,1993.895,1987.501,15311948
27-01-2021,1925,1925,1888,1895,1888.923462,19553809,1998.725,2019.695,1962.710,1987.690,1981.316,15367724
28-01-2021,1880.150024,1923.300049,1870,1876.550049,1870.532715,15722291,1990.385,2014.530,1957.865,1981.465,1975.111,15711466
29-01-2021,1894.300049,1913.099976,1830,1841.949951,1836.043579,20173258,1985.315,2009.150,1946.960,1969.600,1963.284,16734110
01-02-2021,1859.400024,1905,1848,1895.300049,1889.222534,15774504,1975.195,2002.270,1939.755,1965.385,1959.083,17361181
02-02-2021,1914.25,1940,1854.949951,1925.800049,1919.624756,19138414,1971.710,1996.570,1932.915,1959.570,1953.286,17655137
03-02-2021,1928.300049,1952,1900,1930.650024,1924.459229,13984228,1965.075,1988.670,1923.450,1950.995,1944.739,17576455
04-02-2021,1924,1940,1905,1924.300049,1918.129517,11826848,1955.335,1976.870,1913.810,1937.955,1931.741,17331973
05-02-2021,1930.050049,1944.650024,1920,1923.75,1917.581299,9344470,1940.140,1959.335,1898.310,1920.390,1914.232,16462521
08-02-2021,1933.050049,1969,1929.050049,1951.449951,1945.192383,9776136,1922.345,1944.700,1887.700,1910.575,1904.449,16031053
09-02-2021,1961.949951,1989.599976,1952.300049,1956.150024,1949.877441,9047308,1915.045,1940.165,1889.730,1912.090,1905.959,14434127
10-02-2021,1953.75,1984.75,1927.300049,1974.300049,1967.969238,9799560,1917.920,1946.140,1893.660,1920.020,1913.863,13458702
11-02-2021,1980,2064.199951,1972.25,2055.699951,2049.108154,19631870,1927.905,1960.230,1903.885,1937.935,1931.721,13849660
12-02-2021,2055.5,2078,2015.400024,2041.599976,2035.053345,14074374,1944.025,1976.720,1922.425,1957.900,1951.622,13239771
15-02-2021,2048.050049,2061.300049,2025,2032.599976,2026.082275,7287590,1962.890,1992.350,1940.125,1971.630,1965.308,12391080
16-02-2021,2039.75,2079.399902,2035,2059.5,2052.895996,9886093,1975.440,2006.290,1958.130,1985.000,1978.635,11465848
17-02-2021,2060,2095.949951,2050.600098,2083.25,2076.569824,10957388,1988.610,2020.685,1973.190,2000.260,1993.846,11163164
18-02-2021,2085,2108.399902,2059.100098,2067.699951,2061.06958,8605531,2004.710,2037.525,1988.600,2014.600,2008.140,10841032
19-02-2021,2057,2104.949951,2053.300049,2080.300049,2073.629395,10800704,2017.405,2053.555,2001.930,2030.255,2023.745,10986655
22-02-2021,2080,2089.899902,1994.949951,2008.099976,2001.660767,10985697,2032.100,2065.645,2008.520,2035.920,2029.392,11107612
23-02-2021,2048,2052.899902,2013.599976,2023.449951,2016.961548,11834752,2040.705,2071.975,2014.650,2042.650,2036.100,11386356
24-02-2021,2030,2065.25,2026.150024,2061,2054.391113,4987735,2048.330,2080.025,2024.535,2051.320,2044.742,10905173
25-02-2021,2076,2152,2073,2144.350098,2137.474121,16085897,2057.930,2088.805,2034.610,2060.185,2053.579,10550576
26-02-2021,2117,2133.899902,2070.699951,2085.800049,2079.111816,17297575,2064.080,2094.395,2040.140,2064.605,2057.985,10872896
01-03-2021,2110.199951,2112,2062.5,2101.699951,2094.960693,8159670,2070.295,2099.465,2043.890,2071.515,2064.872,10960104
02-03-2021,2122,2130,2089.100098,2106,2099.246826,7915073,2078.520,2104.525,2049.300,2076.165,2069.508,10763002
03-03-2021,2121.050049,2219.899902,2107.199951,2202.100098,2195.038818,14733134,2084.625,2116.920,2054.960,2088.050,2081.354,11140577
04-03-2021,2180,2189.949951,2157.699951,2175.850098,2168.873047,9892597,2094.125,2125.075,2064.820,2098.865,2092.135,11269283
05-03-2021,2156,2211.949951,2153.050049,2178.699951,2171.713623,11773630,2104.025,2135.775,2074.795,2108.705,2101.943,11366576
08-03-2021,2168.5,2231.899902,2168,2191.100098,2184.073975,9002404,2112.875,2149.975,2092.100,2127.005,2120.185,11168247
09-03-2021,2200,2213.800049,2146.600098,2191.050049,2184.02417,6993792,2128.075,2166.065,2105.400,2143.765,2136.891,10684151
10-03-2021,2207,2215.100098,2170.25,2181.949951,2174.953369,5316182,2145.775,2181.050,2119.810,2155.860,2148.947,10716995
12-03-2021,2195,2206.399902,2123.899902,2137.600098,2130.745605,7783173,2157.675,2186.490,2124.900,2155.185,2148.274,9886723
15-03-2021,2140.050049,2148.899902,2080.5,2108.899902,2102.137451,7706170,2159.980,2187.990,2125.880,2157.495,2150.577,8927583
16-03-2021,2114,2126,2095.5,2100.600098,2093.864258,6402757,2160.360,2189.390,2129.180,2157.385,2150.467,8751891
17-03-2021,2098.050049,2103,2035.099976,2055.350098,2048.759277,8865521,2157.965,2186.690,2123.780,2152.320,2145.418,8846936
18-03-2021,2072.899902,2084.800049,2001,2009.099976,2002.657593,9528809,2153.150,2173.180,2113.160,2133.020,2126.180,8326504
19-03-2021,1991,2095.850098,1982.800049,2082,2075.32373,19284892,2134.250,2163.770,2095.670,2123.635,2116.825,9265733
22-03-2021,2071,2074,2033.199951,2062.399902,2055.786621,8571196,2125.750,2149.975,2083.685,2112.005,2105.233,8945490
23-03-2021,2061.949951,2109.699951,2056,2087.5,2080.806152,8039865,2115.095,2137.755,2072.485,2101.645,2094.906,8849236
24-03-2021,2079.75,2079.75,2040.400024,2047.300049,2040.735107,7763726,2103.070,2124.350,2061.865,2087.270,2080.577,8926229
25-03-2021,2054,2054,1985,1991.449951,1985.064087,10153757,2087.770,2108.240,2043.340,2068.220,2061.588,9409987
26-03-2021,2012,2013.699951,1973.699951,1994.650024,1988.253906,9313160,2069.470,2088.970,2028.320,2053.925,2047.339,9562985
30-03-2021,2008,2048.899902,1991.550049,2029.300049,2022.792847,9433842,2056.265,2078.970,2019.425,2045.965,2039.404,9735753
31-03-2021,2018,2049.899902,1999,2003.099976,1996.676758,7499740,2046.665,2071.360,2009.775,2036.215,2029.686,9845451
01-04-2021,2018,2030,2003.150024,2021.849976,2015.366699,5410307,2038.660,2064.060,2006.580,2032.865,2026.346,9499929
05-04-2021,2024.949951,2025,1962.099976,1992.599976,1986.210449,6864856,2033.865,2058.080,2002.690,2031.215,2024.702,9233534
06-04-2021,2004,2004.949951,1969,1984.300049,1977.937134,6465241,2035.165,2048.990,2001.310,2021.445,2014.963,7951569
07-04-2021,2000,2046.900024,1993.300049,2002.849976,1996.427612,11198918,2028.065,2046.280,1997.320,2015.490,2009.027,8214341
08-04-2021,2011,2022,1993,2005.349976,1998.919556,7092878,2022.970,2037.510,1991.020,2007.275,2000.838,8119643
09-04-2021,1998.449951,2006.349976,1980,1982.050049,1975.694336,6478482,2014.840,2030.170,1984.980,2000.750,1994.334,7991118
12-04-2021,1959,1961.400024,1900.25,1911.150024,1905.021729,9646031,2005.340,2020.910,1976.505,1992.720,1986.330,7940346
13-04-2021,1924,1940.599976,1917.849976,1931.800049,1925.605469,8958261,1996.540,2013.600,1970.920,1986.435,1980.065,7904856
15-04-2021,1926.300049,1961,1913,1944.300049,1938.06543,9102492,1988.370,2004.810,1963.065,1977.935,1971.593,7871721
16-04-2021,1936.599976,1949.900024,1926.449951,1932.099976,1925.904541,7225679,1980.230,1994.810,1955.810,1970.835,1964.515,7844315
19-04-2021,1904,1916.400024,1890,1901.699951,1895.601929,8527967,1968.830,1983.450,1944.495,1958.820,1952.539,8156081
20-04-2021,1910.5,1919,1890.449951,1901.150024,1895.053833,7939490,1957.385,1972.850,1937.330,1949.675,1943.423,8263544
22-04-2021,1892.25,1914.449951,1876.699951,1906.400024,1900.286987,6687573,1946.210,1963.800,1928.100,1941.885,1935.658,8285777
23-04-2021,1906,1918.900024,1895.349976,1904.349976,1898.243408,5459016,1936.810,1951.000,1918.305,1932.035,1925.840,7711787
26-04-2021,1920,1962,1911.5,1937.849976,1931.635986,9620785,1927.710,1945.000,1910.155,1925.285,1919.111,7964578
27-04-2021,1940,1997.199951,1938.25,1988.650024,1982.273193,9226547,1921.865,1944.085,1905.980,1925.945,1919.769,8239384
28-04-2021,1997.849976,2008,1980.150024,1997.300049,1990.895508,7902002,1925.750,1948.745,1913.970,1934.560,1928.357,8064981
29-04-2021,2022.900024,2044.5,2007.300049,2024.050049,2017.559692,8035915,1935.640,1959.135,1922.915,1943.785,1937.552,7972747
30-04-2021,2008.5,2036,1987.550049,1994.5,1988.10437,9150974,1943.860,1966.635,1930.370,1948.805,1942.556,7977595
03-05-2021,1966,1979,1943.099976,1959.050049,1952.768188,10909942,1946.800,1969.545,1932.035,1951.500,1945.242,8346021
04-05-2021,1950,1967.800049,1911,1916.599976,1910.454224,10083693,1951.400,1974.685,1934.135,1952.990,1946.728,8501594
05-05-2021,1923.349976,1938.5,1908.050049,1920.099976,1913.942993,5719649,1952.685,1976.635,1935.895,1954.885,1948.616,8279610
06-05-2021,1921.849976,1935,1906.599976,1931,1924.807983,6749281,1955.645,1978.690,1938.885,1957.345,1951.069,8285780
07-05-2021,1937.75,1955.650024,1926,1931.75,1925.555664,5671163,1958.820,1982.365,1941.950,1960.085,1953.800,8306995
10-05-2021,1939,1946.800049,1920.949951,1926.199951,1920.023438,6433879,1960.720,1980.845,1942.895,1958.920,1952.639,7988305
11-05-2021,1915,1938.550049,1910,1933.150024,1926.951172,6220217,1958.220,1974.980,1940.070,1953.370,1947.106,7687672
12-05-2021,1930.099976,1932.900024,1907,1913.150024,1907.015259,6081627,1951.445,1967.470,1932.755,1944.955,1938.718,7505634
14-05-2021,1928.050049,1942,1906,1937.300049,1931.087891,6134079,1941.960,1957.220,1922.625,1936.280,1930.071,7315450
